dhassayid,id,dhgeochemid,companyholeid,companysampleid,anumber,fromdepth,todepth,attributecolumn,attributevalue,element,units,labmethod,lowerdetnvalue,hunits,dsc,hanalyte,hvalue
866639220,78647001,3516031,12DRD001,NFT246605,100006,328.0,329.0,S,1.600399971,S,PCT,None,None,PCT,,S_PPM,16004.0
866639215,78647001,3516031,12DRD001,NFT246605,100006,328.0,329.0,Fe,0.000988,Fe,PCT,None,None,PCT,,Fe_PPM,9.879999
866639242,78647002,3516031,12DRD001,NFT246606,100006,329.0,330.0,S,4.304200172,S,PCT,None,None,PCT,,S_PPM,43042.0
866639237,78647002,3516031,12DRD001,NFT246606,100006,329.0,330.0,Fe,0.001146,Fe,PCT,None,None,PCT,,Fe_PPM,11.46
866639259,78647003,3516031,12DRD001,NFT246607,100006,330.0,331.0,Fe,0.001012,Fe,PCT,None,None,PCT,,Fe_PPM,10.12
866639264,78647003,3516031,12DRD001,NFT246607,100006,330.0,331.0,S,4.198599815,S,PCT,None,None,PCT,,S_PPM,41986.0
866639281,78647004,3516031,12DRD001,NFT246608,100006,331.0,332.0,Fe,0.000787,Fe,PCT,None,None,PCT,,Fe_PPM,7.87
866639286,78647004,3516031,12DRD001,NFT246608,100006,331.0,332.0,S,3.562900066,S,PCT,None,None,PCT,,S_PPM,35629.0
866639308,78647005,3516031,12DRD001,NFT246609,100006,332.0,333.0,S,2.549499989,S,PCT,None,None,PCT,,S_PPM,25495.0
866639303,78647005,3516031,12DRD001,NFT246609,100006,332.0,333.0,Fe,0.000576,Fe,PCT,None,None,PCT,,Fe_PPM,5.76
866639330,78647006,3516031,12DRD001,NFT246610,100006,333.0,334.0,S,0.47240001,S,PCT,None,None,PCT,,S_PPM,4724.0
866639325,78647006,3516031,12DRD001,NFT246610,100006,333.0,334.0,Fe,0.000279,Fe,PCT,None,None,PCT,,Fe_PPM,2.79
866639352,78647007,3516031,12DRD001,NFT246613,100006,334.0,335.0,S,2.190500021,S,PCT,None,None,PCT,,S_PPM,21905.0
866639347,78647007,3516031,12DRD001,NFT246613,100006,334.0,335.0,Fe,0.00047,Fe,PCT,None,None,PCT,,Fe_PPM,4.7
866639369,78647008,3516031,12DRD001,NFT246614,100006,335.0,336.0,Fe,0.000597,Fe,PCT,None,None,PCT,,Fe_PPM,5.9700003
866639374,78647008,3516031,12DRD001,NFT246614,100006,335.0,336.0,S,3.263099909,S,PCT,None,None,PCT,,S_PPM,32631.0
866639391,78647009,3516031,12DRD001,NFT246615,100006,336.0,337.0,Fe,0.000645,Fe,PCT,None,None,PCT,,Fe_PPM,6.4500003
866639396,78647009,3516031,12DRD001,NFT246615,100006,336.0,337.0,S,4.005000114,S,PCT,None,None,PCT,,S_PPM,40050.0
866639413,78647010,3516031,12DRD001,NFT246616,100006,337.0,338.0,Fe,0.000721,Fe,PCT,None,None,PCT,,Fe_PPM,7.21
866639418,78647010,3516031,12DRD001,NFT246616,100006,337.0,338.0,S,4.673699856,S,PCT,None,None,PCT,,S_PPM,46737.0
866639435,78647011,3516031,12DRD001,NFT246617,100006,338.0,339.0,Fe,0.000412,Fe,PCT,None,None,PCT,,Fe_PPM,4.12
866639440,78647011,3516031,12DRD001,NFT246617,100006,338.0,339.0,S,2.683000088,S,PCT,None,None,PCT,,S_PPM,26830.0
866639457,78647012,3516031,12DRD001,NFT246618,100006,339.0,340.0,Fe,0.000578,Fe,PCT,None,None,PCT,,Fe_PPM,5.7799997
866639462,78647012,3516031,12DRD001,NFT246618,100006,339.0,340.0,S,4.206200123,S,PCT,None,None,PCT,,S_PPM,42062.0
866639479,78647013,3516031,12DRD001,NFT246619,100006,340.0,341.0,Fe,0.000598,Fe,PCT,None,None,PCT,,Fe_PPM,5.98
866639484,78647013,3516031,12DRD001,NFT246619,100006,340.0,341.0,S,4.714300156,S,PCT,None,None,PCT,,S_PPM,47143.0
866639506,78647014,3516031,12DRD001,NFT246620,100006,341.0,342.0,S,3.083800077,S,PCT,None,None,PCT,,S_PPM,30838.0
866639501,78647014,3516031,12DRD001,NFT246620,100006,341.0,342.0,Fe,0.000774,Fe,PCT,None,None,PCT,,Fe_PPM,7.7400002
866639528,78647015,3516031,12DRD001,NFT246621,100006,342.0,343.0,S,0.532199979,S,PCT,None,None,PCT,,S_PPM,5322.0
866639523,78647015,3516031,12DRD001,NFT246621,100006,342.0,343.0,Fe,0.000848,Fe,PCT,None,None,PCT,,Fe_PPM,8.48
866639550,78647016,3516031,12DRD001,NFT246622,100006,343.0,344.0,S,0.406899989,S,PCT,None,None,PCT,,S_PPM,4069.0
866639545,78647016,3516031,12DRD001,NFT246622,100006,343.0,344.0,Fe,0.000738,Fe,PCT,None,None,PCT,,Fe_PPM,7.3799996
866639567,78647017,3516031,12DRD001,NFT246623,100006,344.0,345.0,Fe,0.000521,Fe,PCT,None,None,PCT,,Fe_PPM,5.21
866639572,78647017,3516031,12DRD001,NFT246623,100006,344.0,345.0,S,0.264999986,S,PCT,None,None,PCT,,S_PPM,2649.9998
866639594,78647018,3516031,12DRD001,NFT246624,100006,345.0,346.0,S,0.0287,S,PCT,None,None,PCT,,S_PPM,287.0
866639589,78647018,3516031,12DRD001,NFT246624,100006,345.0,346.0,Fe,0.000552,Fe,PCT,None,None,PCT,,Fe_PPM,5.52
866639616,78647019,3516031,12DRD001,NFT246625,100006,346.0,347.0,S,0.020500001,S,PCT,None,None,PCT,,S_PPM,205.0
866639611,78647019,3516031,12DRD001,NFT246625,100006,346.0,347.0,Fe,0.000485,Fe,PCT,None,None,PCT,,Fe_PPM,4.85
866639638,78647020,3516031,12DRD001,NFT246626,100006,347.0,348.0,S,0.0095,S,PCT,None,None,PCT,,S_PPM,95.0
866639633,78647020,3516031,12DRD001,NFT246626,100006,347.0,348.0,Fe,0.000419,Fe,PCT,None,None,PCT,,Fe_PPM,4.19
866639655,78647021,3516031,12DRD001,NFT246627,100006,348.0,349.0,Fe,0.000316,Fe,PCT,None,None,PCT,,Fe_PPM,3.1599998
866639660,78647021,3516031,12DRD001,NFT246627,100006,348.0,349.0,S,0.0195,S,PCT,None,None,PCT,,S_PPM,195.0
866639677,78647022,3516031,12DRD001,NFT246628,100006,349.0,350.0,Fe,0.000237,Fe,PCT,None,None,PCT,,Fe_PPM,2.37
866639682,78647022,3516031,12DRD001,NFT246628,100006,349.0,350.0,S,0.0265,S,PCT,None,None,PCT,,S_PPM,265.0
866639704,78647023,3516031,12DRD001,NFT246629,100006,350.0,351.0,S,0.034299999,S,PCT,None,None,PCT,,S_PPM,343.0
866639699,78647023,3516031,12DRD001,NFT246629,100006,350.0,351.0,Fe,0.000316,Fe,PCT,None,None,PCT,,Fe_PPM,3.1599998
866639721,78647024,3516031,12DRD001,NFT246630,100006,351.0,352.0,Fe,0.000305,Fe,PCT,None,None,PCT,,Fe_PPM,3.05
866639726,78647024,3516031,12DRD001,NFT246630,100006,351.0,352.0,S,0.302899987,S,PCT,None,None,PCT,,S_PPM,3028.9998
866639743,78647025,3516031,12DRD001,NFT246631,100006,352.0,353.0,Fe,0.000298,Fe,PCT,None,None,PCT,,Fe_PPM,2.98
866639748,78647025,3516031,12DRD001,NFT246631,100006,352.0,353.0,S,0.326099992,S,PCT,None,None,PCT,,S_PPM,3261.0
866639765,78647026,3516031,12DRD001,NFT246632,100006,353.0,354.0,Fe,0.000301,Fe,PCT,None,None,PCT,,Fe_PPM,3.01
866639770,78647026,3516031,12DRD001,NFT246632,100006,353.0,354.0,S,0.351000011,S,PCT,None,None,PCT,,S_PPM,3510.0
866639787,78647027,3516031,12DRD001,NFT246636,100006,354.0,355.0,Fe,0.000287,Fe,PCT,None,None,PCT,,Fe_PPM,2.8700001
866639792,78647027,3516031,12DRD001,NFT246636,100006,354.0,355.0,S,0.150999993,S,PCT,None,None,PCT,,S_PPM,1509.9999
866639809,78647028,3516031,12DRD001,NFT246637,100006,355.0,356.0,Fe,0.000524,Fe,PCT,None,None,PCT,,Fe_PPM,5.24
866639814,78647028,3516031,12DRD001,NFT246637,100006,355.0,356.0,S,0.191799998,S,PCT,None,None,PCT,,S_PPM,1918.0
866639836,78647029,3516031,12DRD001,NFT246638,100006,356.0,357.0,S,0.152099997,S,PCT,None,None,PCT,,S_PPM,1521.0
866639831,78647029,3516031,12DRD001,NFT246638,100006,356.0,357.0,Fe,0.000575,Fe,PCT,None,None,PCT,,Fe_PPM,5.75
866639853,78647030,3516031,12DRD001,NFT246639,100006,357.0,358.0,Fe,0.000647,Fe,PCT,None,None,PCT,,Fe_PPM,6.47
866639858,78647030,3516031,12DRD001,NFT246639,100006,357.0,358.0,S,0.110699996,S,PCT,None,None,PCT,,S_PPM,1107.0
866639880,78647031,3516031,12DRD001,NFT246640,100006,358.0,359.0,S,0.169200003,S,PCT,None,None,PCT,,S_PPM,1692.0
866639875,78647031,3516031,12DRD001,NFT246640,100006,358.0,359.0,Fe,0.00063,Fe,PCT,None,None,PCT,,Fe_PPM,6.3
866639902,78647032,3516031,12DRD001,NFT246641,100006,359.0,360.0,S,0.306199998,S,PCT,None,None,PCT,,S_PPM,3062.0
866639897,78647032,3516031,12DRD001,NFT246641,100006,359.0,360.0,Fe,0.000608,Fe,PCT,None,None,PCT,,Fe_PPM,6.08
866639924,78647033,3516031,12DRD001,NFT246642,100006,360.0,361.0,S,0.164000005,S,PCT,None,None,PCT,,S_PPM,1640.0
866639919,78647033,3516031,12DRD001,NFT246642,100006,360.0,361.0,Fe,0.000308,Fe,PCT,None,None,PCT,,Fe_PPM,3.08
866639946,78647034,3516031,12DRD001,NFT246643,100006,361.0,362.0,S,0.104699999,S,PCT,None,None,PCT,,S_PPM,1047.0
866639941,78647034,3516031,12DRD001,NFT246643,100006,361.0,362.0,Fe,0.000338,Fe,PCT,None,None,PCT,,Fe_PPM,3.38
866639963,78647035,3516031,12DRD001,NFT246644,100006,362.0,363.0,Fe,0.00049,Fe,PCT,None,None,PCT,,Fe_PPM,4.9
866639968,78647035,3516031,12DRD001,NFT246644,100006,362.0,363.0,S,0.0726,S,PCT,None,None,PCT,,S_PPM,726.0
866639990,78647036,3516031,12DRD001,NFT246645,100006,363.0,364.0,S,0.059099998,S,PCT,None,None,PCT,,S_PPM,591.0
866639985,78647036,3516031,12DRD001,NFT246645,100006,363.0,364.0,Fe,0.000522,Fe,PCT,None,None,PCT,,Fe_PPM,5.2200003
866640012,78647037,3516031,12DRD001,NFT246646,100006,364.0,365.0,S,0.062799998,S,PCT,None,None,PCT,,S_PPM,628.0
866640007,78647037,3516031,12DRD001,NFT246646,100006,364.0,365.0,Fe,0.000489,Fe,PCT,None,None,PCT,,Fe_PPM,4.89
866640029,78647038,3516031,12DRD001,NFT246647,100006,365.0,366.0,Fe,0.000583,Fe,PCT,None,None,PCT,,Fe_PPM,5.83
866640034,78647038,3516031,12DRD001,NFT246647,100006,365.0,366.0,S,0.034299999,S,PCT,None,None,PCT,,S_PPM,343.0
866640051,78647039,3516031,12DRD001,NFT246648,100006,366.0,367.0,Fe,0.000571,Fe,PCT,None,None,PCT,,Fe_PPM,5.71
866640056,78647039,3516031,12DRD001,NFT246648,100006,366.0,367.0,S,0.287400007,S,PCT,None,None,PCT,,S_PPM,2874.0
866640073,78647040,3516031,12DRD001,NFT246649,100006,367.0,368.0,Fe,0.000612,Fe,PCT,None,None,PCT,,Fe_PPM,6.12
866640078,78647040,3516031,12DRD001,NFT246649,100006,367.0,368.0,S,0.186700001,S,PCT,None,None,PCT,,S_PPM,1867.0
866640095,78647041,3516031,12DRD001,NFT246650,100006,368.0,369.0,Fe,0.000485,Fe,PCT,None,None,PCT,,Fe_PPM,4.85
866640100,78647041,3516031,12DRD001,NFT246650,100006,368.0,369.0,S,0.069399998,S,PCT,None,None,PCT,,S_PPM,694.0
866640117,78647042,3516031,12DRD001,NFT246651,100006,369.0,370.0,Fe,0.000423,Fe,PCT,None,None,PCT,,Fe_PPM,4.23
866640122,78647042,3516031,12DRD001,NFT246651,100006,369.0,370.0,S,0.104900002,S,PCT,None,None,PCT,,S_PPM,1049.0
866640139,78647043,3516031,12DRD001,NFT246652,100006,370.0,371.0,Fe,0.000123,Fe,PCT,None,None,PCT,,Fe_PPM,1.23
866640144,78647043,3516031,12DRD001,NFT246652,100006,370.0,371.0,S,0.174600005,S,PCT,None,None,PCT,,S_PPM,1746.0
866640166,78647044,3516031,12DRD001,NFT246653,100006,371.0,372.0,S,0.197600007,S,PCT,None,None,PCT,,S_PPM,1976.0001
866640161,78647044,3516031,12DRD001,NFT246653,100006,371.0,372.0,Fe,0.000227,Fe,PCT,None,None,PCT,,Fe_PPM,2.27
866640183,78647045,3516031,12DRD001,NFT246654,100006,372.0,373.0,Fe,0.000351,Fe,PCT,None,None,PCT,,Fe_PPM,3.51
866640188,78647045,3516031,12DRD001,NFT246654,100006,372.0,373.0,S,0.107299998,S,PCT,None,None,PCT,,S_PPM,1073.0
866640210,78647046,3516031,12DRD001,NFT246655,100006,373.0,374.0,S,0.121100001,S,PCT,None,None,PCT,,S_PPM,1211.0
866640205,78647046,3516031,12DRD001,NFT246655,100006,373.0,374.0,Fe,0.000332,Fe,PCT,None,None,PCT,,Fe_PPM,3.32
866640227,78647047,3516031,12DRD001,NFT246658,100006,374.0,375.0,Fe,0.000476,Fe,PCT,None,None,PCT,,Fe_PPM,4.7599998
866640232,78647047,3516031,12DRD001,NFT246658,100006,374.0,375.0,S,0.025699999,S,PCT,None,None,PCT,,S_PPM,257.0
866640249,78647048,3516031,12DRD001,NFT246659,100006,375.0,376.0,Fe,0.000517,Fe,PCT,None,None,PCT,,Fe_PPM,5.1699996
866640254,78647048,3516031,12DRD001,NFT246659,100006,375.0,376.0,S,0.015699999,S,PCT,None,None,PCT,,S_PPM,157.0
866640276,78647049,3516031,12DRD001,NFT246660,100006,376.0,377.0,S,0.018100001,S,PCT,None,None,PCT,,S_PPM,181.00002
866640271,78647049,3516031,12DRD001,NFT246660,100006,376.0,377.0,Fe,0.000429,Fe,PCT,None,None,PCT,,Fe_PPM,4.29
866640293,78647050,3516031,12DRD001,NFT246661,100006,377.0,378.0,Fe,0.000568,Fe,PCT,None,None,PCT,,Fe_PPM,5.6800003
866640298,78647050,3516031,12DRD001,NFT246661,100006,377.0,378.0,S,0.105099998,S,PCT,None,None,PCT,,S_PPM,1051.0
866640320,78647051,3516031,12DRD001,NFT246662,100006,378.0,379.0,S,0.202399999,S,PCT,None,None,PCT,,S_PPM,2024.0
866640315,78647051,3516031,12DRD001,NFT246662,100006,378.0,379.0,Fe,0.00039,Fe,PCT,None,None,PCT,,Fe_PPM,3.9
866640337,78647052,3516031,12DRD001,NFT246663,100006,379.0,380.0,Fe,0.000208,Fe,PCT,None,None,PCT,,Fe_PPM,2.08
866640342,78647052,3516031,12DRD001,NFT246663,100006,379.0,380.0,S,0.137600005,S,PCT,None,None,PCT,,S_PPM,1376.0
866640364,78647053,3516031,12DRD001,NFT246664,100006,380.0,381.0,S,0.0546,S,PCT,None,None,PCT,,S_PPM,546.0
866640359,78647053,3516031,12DRD001,NFT246664,100006,380.0,381.0,Fe,0.000185,Fe,PCT,None,None,PCT,,Fe_PPM,1.85
866640381,78647054,3516031,12DRD001,NFT246665,100006,381.0,382.0,Fe,0.000225,Fe,PCT,None,None,PCT,,Fe_PPM,2.25
866640386,78647054,3516031,12DRD001,NFT246665,100006,381.0,382.0,S,0.073200002,S,PCT,None,None,PCT,,S_PPM,732.0
866640408,78647055,3516031,12DRD001,NFT246666,100006,382.0,383.0,S,0.033399999,S,PCT,None,None,PCT,,S_PPM,334.0
866640403,78647055,3516031,12DRD001,NFT246666,100006,382.0,383.0,Fe,0.000256,Fe,PCT,None,None,PCT,,Fe_PPM,2.56
866640425,78647056,3516031,12DRD001,NFT246667,100006,383.0,384.0,Fe,0.000234,Fe,PCT,None,None,PCT,,Fe_PPM,2.3400002
866640430,78647056,3516031,12DRD001,NFT246667,100006,383.0,384.0,S,0.067599997,S,PCT,None,None,PCT,,S_PPM,675.99994
866640452,78647057,3516031,12DRD001,NFT246668,100006,384.0,385.0,S,0.033500001,S,PCT,None,None,PCT,,S_PPM,335.0
866640447,78647057,3516031,12DRD001,NFT246668,100006,384.0,385.0,Fe,0.000304,Fe,PCT,None,None,PCT,,Fe_PPM,3.04
866640469,78647058,3516031,12DRD001,NFT246669,100006,385.0,386.0,Fe,0.00031,Fe,PCT,None,None,PCT,,Fe_PPM,3.1000001
866640474,78647058,3516031,12DRD001,NFT246669,100006,385.0,386.0,S,0.1008,S,PCT,None,None,PCT,,S_PPM,1008.0
866640491,78647059,3516031,12DRD001,NFT246670,100006,386.0,387.0,Fe,0.000461,Fe,PCT,None,None,PCT,,Fe_PPM,4.6099997
866640496,78647059,3516031,12DRD001,NFT246670,100006,386.0,387.0,S,0.020099999,S,PCT,None,None,PCT,,S_PPM,201.0
866640513,78647060,3516031,12DRD001,NFT246671,100006,387.0,388.0,Fe,0.000588,Fe,PCT,None,None,PCT,,Fe_PPM,5.88
866640519,78647060,3516031,12DRD001,NFT246671,100006,387.0,388.0,S,-0.005,S,PPM,None,None,PPM,LDL,S_PPM,-0.005
866640535,78647061,3516031,12DRD001,NFT246672,100006,388.0,389.0,Fe,0.00067,Fe,PCT,None,None,PCT,,Fe_PPM,6.7
866640540,78647061,3516031,12DRD001,NFT246672,100006,388.0,389.0,S,0.007,S,PCT,None,None,PCT,,S_PPM,70.0
866640557,78647062,3516031,12DRD001,NFT246673,100006,389.0,390.0,Fe,0.000669,Fe,PCT,None,None,PCT,,Fe_PPM,6.6899996
866640562,78647062,3516031,12DRD001,NFT246673,100006,389.0,390.0,S,0.0091,S,PCT,None,None,PCT,,S_PPM,91.0
866640584,78647063,3516031,12DRD001,NFT246674,100006,390.0,391.0,S,0.0265,S,PCT,None,None,PCT,,S_PPM,265.0
866640579,78647063,3516031,12DRD001,NFT246674,100006,390.0,391.0,Fe,0.000628,Fe,PCT,None,None,PCT,,Fe_PPM,6.28
866640601,78647064,3516031,12DRD001,NFT246675,100006,391.0,392.0,Fe,0.000554,Fe,PCT,None,None,PCT,,Fe_PPM,5.5400004
866640606,78647064,3516031,12DRD001,NFT246675,100006,391.0,392.0,S,0.0251,S,PCT,None,None,PCT,,S_PPM,251.0
866640628,78647065,3516031,12DRD001,NFT246676,100006,392.0,393.0,S,0.0062,S,PCT,None,None,PCT,,S_PPM,62.0
866640623,78647065,3516031,12DRD001,NFT246676,100006,392.0,393.0,Fe,0.00064,Fe,PCT,None,None,PCT,,Fe_PPM,6.3999996
866640650,78647066,3516031,12DRD001,NFT246677,100006,393.0,394.0,S,0.015,S,PCT,None,None,PCT,,S_PPM,150.0
866640645,78647066,3516031,12DRD001,NFT246677,100006,393.0,394.0,Fe,0.000608,Fe,PCT,None,None,PCT,,Fe_PPM,6.08
866640672,78647067,3516031,12DRD001,NFT246681,100006,394.0,395.0,S,0.035300002,S,PCT,None,None,PCT,,S_PPM,353.0
866640667,78647067,3516031,12DRD001,NFT246681,100006,394.0,395.0,Fe,0.000642,Fe,PCT,None,None,PCT,,Fe_PPM,6.42
866640694,78647068,3516031,12DRD001,NFT246682,100006,395.0,396.0,S,0.0094,S,PCT,None,None,PCT,,S_PPM,94.0
866640689,78647068,3516031,12DRD001,NFT246682,100006,395.0,396.0,Fe,0.000616,Fe,PCT,None,None,PCT,,Fe_PPM,6.16
866640716,78647069,3516031,12DRD001,NFT246683,100006,396.0,397.0,S,0.0348,S,PCT,None,None,PCT,,S_PPM,348.0
866640711,78647069,3516031,12DRD001,NFT246683,100006,396.0,397.0,Fe,0.000671,Fe,PCT,None,None,PCT,,Fe_PPM,6.71
866640738,78647070,3516031,12DRD001,NFT246684,100006,397.0,398.0,S,0.0425,S,PCT,None,None,PCT,,S_PPM,425.0
866640733,78647070,3516031,12DRD001,NFT246684,100006,397.0,398.0,Fe,0.000657,Fe,PCT,None,None,PCT,,Fe_PPM,6.57
866640760,78647071,3516031,12DRD001,NFT246685,100006,398.0,399.0,S,0.096900001,S,PCT,None,None,PCT,,S_PPM,969.0
866640755,78647071,3516031,12DRD001,NFT246685,100006,398.0,399.0,Fe,0.000733,Fe,PCT,None,None,PCT,,Fe_PPM,7.33
866640782,78647072,3516031,12DRD001,NFT246686,100006,399.0,400.0,S,0.283300012,S,PCT,None,None,PCT,,S_PPM,2833.0002
866640777,78647072,3516031,12DRD001,NFT246686,100006,399.0,400.0,Fe,0.000499,Fe,PCT,None,None,PCT,,Fe_PPM,4.9900002
866640804,78647073,3516031,12DRD001,NFT246687,100006,400.0,401.0,S,0.221000001,S,PCT,None,None,PCT,,S_PPM,2210.0
866640799,78647073,3516031,12DRD001,NFT246687,100006,400.0,401.0,Fe,0.000693,Fe,PCT,None,None,PCT,,Fe_PPM,6.93
866640821,78647074,3516031,12DRD001,NFT246688,100006,401.0,402.0,Fe,0.000631,Fe,PCT,None,None,PCT,,Fe_PPM,6.31
866640826,78647074,3516031,12DRD001,NFT246688,100006,401.0,402.0,S,0.371800005,S,PCT,None,None,PCT,,S_PPM,3718.0
866640843,78647075,3516031,12DRD001,NFT246689,100006,402.0,403.0,Fe,0.000409,Fe,PCT,None,None,PCT,,Fe_PPM,4.09
866640848,78647075,3516031,12DRD001,NFT246689,100006,402.0,403.0,S,0.262899995,S,PCT,None,None,PCT,,S_PPM,2629.0
866640870,78647076,3516031,12DRD001,NFT246690,100006,403.0,404.0,S,0.209600002,S,PCT,None,None,PCT,,S_PPM,2096.0
866640865,78647076,3516031,12DRD001,NFT246690,100006,403.0,404.0,Fe,0.00057,Fe,PCT,None,None,PCT,,Fe_PPM,5.7
866640892,78647077,3516031,12DRD001,NFT246691,100006,404.0,405.0,S,0.234200001,S,PCT,None,None,PCT,,S_PPM,2342.0
866640887,78647077,3516031,12DRD001,NFT246691,100006,404.0,405.0,Fe,0.00068,Fe,PCT,None,None,PCT,,Fe_PPM,6.8
866640909,78647078,3516031,12DRD001,NFT246692,100006,405.0,406.0,Fe,0.000681,Fe,PCT,None,None,PCT,,Fe_PPM,6.81
866640914,78647078,3516031,12DRD001,NFT246692,100006,405.0,406.0,S,0.153200001,S,PCT,None,None,PCT,,S_PPM,1532.0
866640931,78647079,3516031,12DRD001,NFT246693,100006,406.0,407.0,Fe,0.000424,Fe,PCT,None,None,PCT,,Fe_PPM,4.24
866640936,78647079,3516031,12DRD001,NFT246693,100006,406.0,407.0,S,0.198699996,S,PCT,None,None,PCT,,S_PPM,1987.0
866640958,78647080,3516031,12DRD001,NFT246694,100006,407.0,408.0,S,0.152700007,S,PCT,None,None,PCT,,S_PPM,1527.0001
866640953,78647080,3516031,12DRD001,NFT246694,100006,407.0,408.0,Fe,0.000634,Fe,PCT,None,None,PCT,,Fe_PPM,6.34
866640975,78647081,3516031,12DRD001,NFT246695,100006,408.0,409.0,Fe,0.000649,Fe,PCT,None,None,PCT,,Fe_PPM,6.49
866640980,78647081,3516031,12DRD001,NFT246695,100006,408.0,409.0,S,0.1197,S,PCT,None,None,PCT,,S_PPM,1197.0
866641002,78647082,3516031,12DRD001,NFT246696,100006,409.0,410.0,S,0.562699974,S,PCT,None,None,PCT,,S_PPM,5626.9995
866640997,78647082,3516031,12DRD001,NFT246696,100006,409.0,410.0,Fe,0.000721,Fe,PCT,None,None,PCT,,Fe_PPM,7.21
866641024,78647083,3516031,12DRD001,NFT246697,100006,410.0,411.0,S,0.171599999,S,PCT,None,None,PCT,,S_PPM,1716.0
866641019,78647083,3516031,12DRD001,NFT246697,100006,410.0,411.0,Fe,0.000598,Fe,PCT,None,None,PCT,,Fe_PPM,5.98
866641041,78647084,3516031,12DRD001,NFT246698,100006,411.0,412.0,Fe,0.000639,Fe,PCT,None,None,PCT,,Fe_PPM,6.39
866641046,78647084,3516031,12DRD001,NFT246698,100006,411.0,412.0,S,0.158399999,S,PCT,None,None,PCT,,S_PPM,1584.0
866641068,78647085,3516031,12DRD001,NFT246699,100006,412.0,413.0,S,0.105999999,S,PCT,None,None,PCT,,S_PPM,1060.0
866641063,78647085,3516031,12DRD001,NFT246699,100006,412.0,413.0,Fe,0.000618,Fe,PCT,None,None,PCT,,Fe_PPM,6.18
866641090,78647086,3516031,12DRD001,NFT246700,100006,413.0,414.0,S,0.108000003,S,PCT,None,None,PCT,,S_PPM,1080.0
866641085,78647086,3516031,12DRD001,NFT246700,100006,413.0,414.0,Fe,0.00048,Fe,PCT,None,None,PCT,,Fe_PPM,4.7999997
866641112,78647087,3516031,12DRD001,NFT246703,100006,414.0,415.0,S,0.113799997,S,PCT,None,None,PCT,,S_PPM,1138.0
866641107,78647087,3516031,12DRD001,NFT246703,100006,414.0,415.0,Fe,0.000497,Fe,PCT,None,None,PCT,,Fe_PPM,4.97
866641129,78647088,3516031,12DRD001,NFT246704,100006,415.0,416.0,Fe,0.000577,Fe,PCT,None,None,PCT,,Fe_PPM,5.7700005
866641134,78647088,3516031,12DRD001,NFT246704,100006,415.0,416.0,S,0.038199998,S,PCT,None,None,PCT,,S_PPM,381.99997
866641151,78647089,3516031,12DRD001,NFT246705,100006,416.0,417.0,Fe,0.000412,Fe,PCT,None,None,PCT,,Fe_PPM,4.12
866641156,78647089,3516031,12DRD001,NFT246705,100006,416.0,417.0,S,0.158500001,S,PCT,None,None,PCT,,S_PPM,1585.0
866641178,78647090,3516031,12DRD001,NFT246706,100006,417.0,418.0,S,0.0748,S,PCT,None,None,PCT,,S_PPM,748.0
866641173,78647090,3516031,12DRD001,NFT246706,100006,417.0,418.0,Fe,0.000658,Fe,PCT,None,None,PCT,,Fe_PPM,6.58
866641200,78647091,3516031,12DRD001,NFT246707,100006,418.0,419.0,S,0.094599999,S,PCT,None,None,PCT,,S_PPM,946.0
866641195,78647091,3516031,12DRD001,NFT246707,100006,418.0,419.0,Fe,0.000634,Fe,PCT,None,None,PCT,,Fe_PPM,6.34
866641222,78647092,3516031,12DRD001,NFT246708,100006,419.0,420.0,S,0.090899996,S,PCT,None,None,PCT,,S_PPM,908.99994
866641217,78647092,3516031,12DRD001,NFT246708,100006,419.0,420.0,Fe,0.00064,Fe,PCT,None,None,PCT,,Fe_PPM,6.3999996
866641239,78647093,3516031,12DRD001,NFT246709,100006,420.0,421.0,Fe,0.000595,Fe,PCT,None,None,PCT,,Fe_PPM,5.95
866641244,78647093,3516031,12DRD001,NFT246709,100006,420.0,421.0,S,0.269400001,S,PCT,None,None,PCT,,S_PPM,2694.0
866641261,78647094,3516031,12DRD001,NFT246710,100006,421.0,422.0,Fe,0.000338,Fe,PCT,None,None,PCT,,Fe_PPM,3.38
866641266,78647094,3516031,12DRD001,NFT246710,100006,421.0,422.0,S,0.291999996,S,PCT,None,None,PCT,,S_PPM,2920.0
866641288,78647095,3516031,12DRD001,NFT246711,100006,422.0,423.0,S,0.205300003,S,PCT,None,None,PCT,,S_PPM,2053.0
866641283,78647095,3516031,12DRD001,NFT246711,100006,422.0,423.0,Fe,0.000608,Fe,PCT,None,None,PCT,,Fe_PPM,6.08
866641310,78647096,3516031,12DRD001,NFT246712,100006,423.0,424.0,S,0.743399978,S,PCT,None,None,PCT,,S_PPM,7434.0
866641305,78647096,3516031,12DRD001,NFT246712,100006,423.0,424.0,Fe,0.00031,Fe,PCT,None,None,PCT,,Fe_PPM,3.1000001
866641332,78647097,3516031,12DRD001,NFT246713,100006,424.0,425.0,S,0.760399997,S,PCT,None,None,PCT,,S_PPM,7604.0
866641327,78647097,3516031,12DRD001,NFT246713,100006,424.0,425.0,Fe,0.000265,Fe,PCT,None,None,PCT,,Fe_PPM,2.65
866641354,78647098,3516031,12DRD001,NFT246714,100006,425.0,426.0,S,0.056899998,S,PCT,None,None,PCT,,S_PPM,569.0
